9.62343710894574E-05,9.30030622987686E-05,9.24096126301848E-05,9.24317742738466E-05,9.56200085189248E-05
9.62343710894574E-05,9.32580278910319E-05,9.24096126301848E-05,9.24317742738466E-05,9.52290607956131E-05
9.62343710894574E-05,9.04579735064605E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,8.93256849634954E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,8.9123103711367E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,8.88198139828862E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,8.9263060705256E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,9.06055541769228E-05,9.1326885201792E-05,9.24317742738466E-05,9.409340228244E-05
9.57287764049E-05,8.83386319271569E-05,9.1326885201792E-05,9.24317742738466E-05,9.22666526067567E-05
9.49989339728273E-05,8.70840380803878E-05,9.1326885201792E-05,9.24317742738466E-05,9.22666526067567E-05
9.49989339728273E-05,8.8540744720463E-05,9.1326885201792E-05,9.24317742738466E-05,9.22666526067567E-05
9.49989339728273E-05,8.84023495328694E-05,9.1326885201792E-05,9.24317742738466E-05,9.22666526067567E-05
9.49989339728273E-05,8.86758379834257E-05,9.1326885201792E-05,9.24317742738466E-05,9.22666526067567E-05
9.49989339728273E-05,8.8759611138594E-05,9.1326885201792E-05,9.24305486032971E-05,9.22666526067567E-05
9.49989339728273E-05,8.7240909505509E-05,9.1326885201792E-05,9.24178483715015E-05,9.22666526067567E-05
9.49989339728273E-05,8.72708653978457E-05,9.1326885201792E-05,9.24178483715015E-05,9.22666526067567E-05
9.49989339728273E-05,8.72735889463141E-05,9.1326885201792E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.73737121453361E-05,9.1326885201792E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.7181372470644E-05,9.1326885201792E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.71060866876488E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.69776396734196E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.69908113115211E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.70530695271523E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.7019468017732E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.69150016395989E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.69598749683353E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.49989339728273E-05,8.69050813633457E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.68553255865019E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.66899498847183E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.63305284327223E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.58223176612743E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.58270395445812E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.56438821882215E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.56330358791132E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.55545123919272E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.41091396810087E-05,8.52152527733999E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.28468336733235E-05,8.50229543200141E-05,9.11444632339191E-05,9.24178483715015E-05,9.04269672931796E-05
9.28468336733235E-05,8.48466034410305E-05,9.11444632339191E-05,9.23943357207149E-05,9.04269672931796E-05
9.28468336733235E-05,8.47956366308287E-05,9.11444632339191E-05,9.23943357207149E-05,9.04269672931796E-05
9.28468336733235E-05,8.46716329700926E-05,9.11444632339191E-05,9.23943357207149E-05,9.04269672931796E-05
9.28468336733235E-05,8.45710485757524E-05,9.11444632339191E-05,9.23904249753271E-05,9.04269672931796E-05
9.28468336733235E-05,8.44360245010796E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.43221743525004E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.4107753108364E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.40586912098966E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.40157541805728E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.39394498092618E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.38802197039047E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.38026632372531E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.37442287200391E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.36740855482488E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.36071635253213E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.35411828158025E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.3460363423764E-05,9.11444632339191E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.33457715569409E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32614736583597E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32378924086481E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32196185052248E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32177164774719E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32159480197577E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32129945190001E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.32048075291626E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31935929079546E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31811387896791E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31688706251562E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31554870444175E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31477659148714E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.3131568394156E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31264461889422E-05,9.10611849696247E-05,9.21247437826956E-05,9.04269672931796E-05
9.28468336733235E-05,8.31208614096284E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.28468336733235E-05,8.31180242446873E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.31155866497172E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.31144409777914E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.31135503568872E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.31123860661478E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.311101232477E-05,9.10611849696247E-05,9.21247437826956E-05,9.01075710031695E-05
9.08261620517626E-05,8.3108518152597E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.31071945851104E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.31056329097135E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.31039275883651E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.31023768834906E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.31010532651852E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30999705992024E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30992441344939E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30985551208363E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30979577261127E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30974992418952E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30970912446088E-05,9.10611849696247E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30967496836097E-05,9.06482226842179E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30965700987465E-05,9.06482226842179E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30963891505755E-05,9.06482226842179E-05,9.21247437826956E-05,8.88198590592662E-05
9.08261620517626E-05,8.30963035897905E-05,9.06482226842179E-05,9.21247437826956E-05,8.77280261089855E-05
9.08261620517626E-05,8.30962465324301E-05,9.06482226842179E-05,9.21247437826956E-05,8.77280261089855E-05
9.08261620517626E-05,8.30962025123725E-05,9.06482226842179E-05,9.21247437826956E-05,8.77280261089855E-05
9.08261620517626E-05,8.3096184533141E-05,9.06482226842179E-05,9.21247437826956E-05,8.77280261089855E-05
9.08261620517626E-05,8.30961495944431E-05,9.06482226842179E-05,9.21247437826956E-05,8.77280261089855E-05
9.08261620517626E-05,8.30961361973138E-05,9.06482226842179E-05,9.20729454855515E-05,8.77280261089855E-05
9.08261620517626E-05,8.30961185685744E-05,9.06482226842179E-05,9.20729454855515E-05,8.77280261089855E-05
9.08261620517626E-05,8.30960953628668E-05,9.06482226842179E-05,9.20542482550349E-05,8.77280261089855E-05
9.08261620517626E-05,8.3096071566367E-05,9.06482226842179E-05,9.20367483128859E-05,8.77280261089855E-05
