model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0139,,0.00192714,0.0171,0.1028,0.0056,0.0001,0.0001,0.0903,0.0087,42.5039,33.4839,0.1028,0.3205,0.2468,0.0417,0.0903,0.4968,38.444,31.415
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.018,,0.00194907,0.0221,0.1157,0.0056,0.0001,0.0001,0.1086,0.0087,41.5289,33.2238,0.1157,0.316,0.2418,0.0411,0.1086,0.4917,37.5678,31.1574
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0145,,0.00170946,0.0359,0.1071,0.0056,0.0001,0.0001,0.0979,0.0087,42.2274,33.5518,0.1071,0.3196,0.2449,0.0417,0.0979,0.4948,38.1866,31.4708
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.4239,0.5742,0.002056,57.4277,0.1297,0.0053,0.0001,0.0001,0.1249,0.008,39.4305,31.6695,0.1297,0.2986,0.2067,0.037,0.1249,0.4546,35.6059,29.7134
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.1594,0.5616,0.001381,56.1623,0.0633,0.0055,0.0001,0.0001,0.0521,0.0083,40.5405,33.028,0.0633,0.3151,0.2239,0.0402,0.0521,0.4732,36.8963,30.9855
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.4143,0.5641,0.001773,56.4197,0.0657,0.0056,0.0001,0.0001,0.0587,0.0083,40.5217,33.6186,0.0657,0.3178,0.2223,0.0411,0.0587,0.4715,36.9222,31.5301
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.3576,0.5636,0.001077,56.3609,0.0441,0.0057,0.0001,0.0001,0.0343,0.0084,41.2246,34.055,0.0441,0.3228,0.2281,0.0425,0.0343,0.4776,37.5634,31.9378
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1061,0.5711,0.00208,57.1121,0.1268,0.0054,0.0001,0.0001,0.1226,0.008,39.9811,32.8952,0.1268,0.3079,0.2074,0.0389,0.1226,0.4554,36.2432,30.8551
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",57.3595,0.5736,0.000971,57.3616,0.1279,0.0051,0.0001,0.0001,0.1264,0.008,38.9734,31.0454,0.1279,0.2924,0.2063,0.0364,0.1264,0.4542,34.9968,29.1318
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",57.6715,0.5767,0.001348,57.6779,0.1147,0.0055,0.0001,0.0001,0.11,0.0081,40.432,33.4729,0.1147,0.3134,0.2104,0.0397,0.11,0.4586,36.7345,31.3942
