6.537045088169480623e-05,3.860282987231458511e-03
6.537045088169480623e-05,3.860282987231458511e-03
6.433372368215002190e-05,3.752902551854277353e-03
6.433372368215002190e-05,3.752902551854277353e-03
6.433372368215002190e-05,3.752902551854277353e-03
6.433372368215002190e-05,3.752902551854277353e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.366755877736865324e-05,3.769805142146247234e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.283330178106892464e-05,3.785054324134821783e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.246043939886490365e-05,3.802436415010837078e-03
6.159915785776615615e-05,3.787466104086556398e-03
6.159915785776615615e-05,3.787466104086556398e-03
6.159915785776615615e-05,3.787466104086556398e-03
6.159915785776615615e-05,3.787466104086556398e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
6.022917123980793948e-05,3.734734742892480575e-03
