model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.2131,,0.0034554,0.2186,0.9958,0.012,0.0003,0.0001,0.9957,0.0167,4.2122,4.2406,0.9958,11.5447,261.4678,0.0018,0.9957,16.17,2.9281,2.9439
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0646,,0.0039494,0.0726,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.043,,0.00301266,0.065,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",108.7086,1.0871,0.001902,108.7116,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2533,4.2445,0.9956,10.9972,235.7266,0.0017,0.9956,15.3534,2.9214,2.9231
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",98.5694,0.9857,0.00179,98.5729,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2314,4.2234,0.9955,10.9794,237.0722,0.0017,0.9955,15.3971,2.9104,2.9119
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",105.2888,1.0529,0.00171,105.2921,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2347,4.2249,0.9955,10.9859,237.1245,0.0017,0.9955,15.3988,2.9122,2.9129
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",99.8087,0.9981,0.002016,99.8139,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.2425,4.2326,0.9958,10.788,225.0801,0.0017,0.9958,15.0027,2.9011,2.9009
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",107.8441,1.0784,0.003453,107.8506,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.208,4.1949,0.9957,10.8096,231.0952,0.0017,0.9957,15.2018,2.8871,2.8856
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",107.1345,1.0713,0.001694,107.1389,0.9957,0.0113,0.0002,0.0001,0.9957,0.0157,4.2614,4.2534,0.9957,10.8803,229.3782,0.0017,0.9957,15.1452,2.9185,2.9195
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",79.9973,0.8,0.002015,80.0045,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.3518,4.3404,0.9958,10.7655,223.6505,0.0018,0.9958,14.9549,2.9495,2.9492
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",80.1274,0.8013,0.001613,80.1356,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.4046,4.3976,0.9958,10.8169,224.2311,0.0018,0.9958,14.9743,2.9813,2.9811
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",92.018,0.9202,0.004165,92.0277,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.4513,4.4368,0.9958,10.8574,225.2146,0.0018,0.9958,15.0072,2.9974,2.9978
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",718.9946,0.1438,0.118716,719.1148,0.9957,0.0119,0.0003,0.0001,0.9957,0.0166,4.303,4.2675,0.9957,11.5384,256.7766,0.0018,0.9957,16.0243,2.965,2.957
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",722.4269,0.1445,0.151383,722.5823,0.9959,0.0118,0.0003,0.0001,0.9959,0.0163,4.2804,4.2268,0.9959,11.3652,248.2817,0.0018,0.9959,15.757,2.9424,2.9245
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",610.9809,0.1222,0.177298,611.1772,0.9962,0.0113,0.0002,0.0001,0.9962,0.0157,4.2058,4.2115,0.9962,10.9354,230.6482,0.0018,0.9962,15.1871,2.8779,2.8826
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2247.6103,2.2476,0.80995655,2248.4216,0.9941,0.0155,0.0004,0.0002,0.994,0.0197,6.7455,6.3876,0.9941,14.9391,360.6412,0.0032,0.994,18.9906,4.3368,4.2264
