2.781420630402960678e-04,1.192400044975310339e-02
2.781420630402960678e-04,1.192400044975310339e-02
2.779577169115139950e-04,1.192497808324558678e-02
2.779577169115139950e-04,1.192497808324558678e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.772036869733357565e-04,1.191410190878797529e-02
2.770356275649470774e-04,1.192462424385212078e-02
2.767365210043305811e-04,1.192333559347201477e-02
2.767232866702752864e-04,1.192197737830025597e-02
2.767232866702752864e-04,1.192197737830025597e-02
2.767232866702752864e-04,1.192197737830025597e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.766078572018833173e-04,1.192005279436438719e-02
2.764507103932112948e-04,1.192042382515073017e-02
2.764507103932112948e-04,1.192042382515073017e-02
2.761146451335567574e-04,1.190807448812654032e-02
2.761146451335567574e-04,1.190807448812654032e-02
2.760652549530711675e-04,1.190274844490824685e-02
2.758934113172815950e-04,1.190150815095744607e-02
2.758185187406818600e-04,1.190100933685420831e-02
2.758185187406818600e-04,1.190100933685420831e-02
2.758185187406818600e-04,1.190100933685420831e-02
2.758185187406818600e-04,1.190100933685420831e-02
2.758038891252434575e-04,1.190009432593037292e-02
2.757790765688169100e-04,1.190079389938463600e-02
2.757790765688169100e-04,1.190079389938463600e-02
2.757386827648082139e-04,1.190286164909068120e-02
2.756650754191493575e-04,1.190159680353720939e-02
2.756240701772436573e-04,1.190279218238239275e-02
2.756157459606475239e-04,1.190284382154780524e-02
2.755962400667455849e-04,1.190314604476371170e-02
2.755701871158445669e-04,1.190149834818444649e-02
2.755372943070941182e-04,1.190150175990905765e-02
2.755372943070941182e-04,1.190150175990905765e-02
2.755247835060939616e-04,1.190158337711311534e-02
2.754891913640517389e-04,1.190177869592698445e-02
2.754754601137451332e-04,1.190208906577174680e-02
2.754716270933397723e-04,1.190226069387346694e-02
2.754716270933397723e-04,1.190226069387346694e-02
2.754512122115359033e-04,1.190255199490834054e-02
2.754452246332503990e-04,1.190249929142540158e-02
2.754429918624742976e-04,1.190243792171973534e-02
2.754362069803784714e-04,1.190253018548066179e-02
2.754330976119238102e-04,1.190363691645299031e-02
2.754031284338329783e-04,1.190202221208866429e-02
2.753996384583981397e-04,1.190263623066795118e-02
2.753813660058017278e-04,1.190205953186718874e-02
2.753706826710459825e-04,1.190212716347901004e-02
2.753680088259937656e-04,1.190214417499941765e-02
2.753652601539615958e-04,1.190203251643607435e-02
2.753640350210464485e-04,1.190189379969858532e-02
2.753622920672595077e-04,1.190059352060099385e-02
2.753610705504911846e-04,1.190052612515021466e-02
2.753570139815400466e-04,1.190044807772758922e-02
2.753560088662934256e-04,1.190085669698827571e-02
2.753523553476335635e-04,1.190039176874118504e-02
2.753518638204925260e-04,1.190026757682182551e-02
2.753463970932316040e-04,1.189970476657099471e-02
2.753424318941068843e-04,1.189907577342273759e-02
2.753407915193649739e-04,1.189876195818402593e-02
2.753401848278652555e-04,1.189884793599983032e-02
2.753390233758731646e-04,1.189852523167769620e-02
2.753380242117156661e-04,1.189834648788625979e-02
2.753375548244383015e-04,1.189825257696503977e-02
2.753372773138624760e-04,1.189806113601466625e-02
2.753366910894003818e-04,1.189770925159439399e-02
2.753366313160566636e-04,1.189768509746265759e-02
2.753363912992712998e-04,1.189771455224101354e-02
2.753363760315095813e-04,1.189772725342125997e-02
2.753362381097713149e-04,1.189767994135810386e-02
2.753361677957581852e-04,1.189768194646634303e-02
2.753360641189399154e-04,1.189769118549182519e-02
2.753359604828758836e-04,1.189768611474877405e-02
2.753357756176211604e-04,1.189782843806149598e-02
2.753356471535562539e-04,1.189782174585043290e-02
2.753356443518260518e-04,1.189786084671190340e-02
2.753356172285424523e-04,1.189785584983562607e-02
2.753355713502556599e-04,1.189786334501237094e-02
2.753355386299334399e-04,1.189783836339469020e-02
2.753354964002962266e-04,1.189780795170629346e-02
2.753354790012814890e-04,1.189779078597840919e-02
2.753353837168214793e-04,1.189778427823256178e-02
